modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,annt_type,result
qwen25_14b,participants,lusa_19,cls_exp,"['caldas', 'da', 'rainha', 'territorial', 'detachment', 'of', 'the', 'gnr']",gnr,Org,the Caldas da Rainha Territorial Detachment,Org,fp
qwen25_14b,participants,lusa_19,cls_exp,"['leiria', 'judiciary', 'police']",the,Org,the Leiria Judiciary Police,Org,fn
qwen25_14b,participants,lusa_19,cls_exp,"['leiria', 'judiciary', 'police']",leiria,Org,the Leiria Judiciary Police,Org,tp
qwen25_14b,participants,lusa_19,cls_exp,"['leiria', 'judiciary', 'police']",judiciary,Org,the Leiria Judiciary Police,Org,tp
qwen25_14b,participants,lusa_19,cls_exp,"['leiria', 'judiciary', 'police']",police,Org,the Leiria Judiciary Police,Org,tp
qwen25_14b,participants,lusa_19,cls_exp,"['diogo', 'morgado']",diogo,Per,Diogo Morgado,Per,tp
qwen25_14b,participants,lusa_19,cls_exp,"['diogo', 'morgado']",morgado,Per,Diogo Morgado,Per,tp
qwen25_14b,participants,lusa_19,cls_exp,"['judiciary', 'police']",the,Org,the Judiciary Police,Org,fn
qwen25_14b,participants,lusa_19,cls_exp,"['judiciary', 'police']",judiciary,Org,the Judiciary Police,Org,tp
qwen25_14b,participants,lusa_19,cls_exp,"['judiciary', 'police']",police,Org,the Judiciary Police,Org,tp
qwen25_14b,participants,lusa_19,cls_exp,"['family', 'member']",a,Per,a family member,Per,fn
qwen25_14b,participants,lusa_19,cls_exp,"['family', 'member']",family,Per,a family member,Per,tp
qwen25_14b,participants,lusa_19,cls_exp,"['family', 'member']",member,Per,a family member,Per,tp
qwen25_14b,participants,lusa_19,cls_exp,['gnr'],the,Org,The GNR,Org,fn
qwen25_14b,participants,lusa_19,cls_exp,['gnr'],gnr,Org,The GNR,Org,tp
qwen25_14b,participants,lusa_19,cls_exp,"['municipality', 'of', 'alcobaça']",the,Pl_civil,the municipality of Alcobaça,Pl_civil,fn
qwen25_14b,participants,lusa_19,cls_exp,"['municipality', 'of', 'alcobaça']",municipality,Pl_civil,the municipality of Alcobaça,Pl_civil,tp
qwen25_14b,participants,lusa_19,cls_exp,"['municipality', 'of', 'alcobaça']",of,Pl_civil,the municipality of Alcobaça,Pl_civil,tp
qwen25_14b,participants,lusa_19,cls_exp,"['municipality', 'of', 'alcobaça']",alcobaça,Pl_civil,the municipality of Alcobaça,Pl_civil,tp
qwen25_14b,participants,lusa_2,cls_exp,"['the', 'porto', 'metropolitan', 'command']",the,Org,the Porto Metropolitan Command,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['the', 'porto', 'metropolitan', 'command']",porto,Org,the Porto Metropolitan Command,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['the', 'porto', 'metropolitan', 'command']",metropolitan,Org,the Porto Metropolitan Command,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['the', 'porto', 'metropolitan', 'command']",command,Org,the Porto Metropolitan Command,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,['psp'],psp,Org,PSP,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['222', 'euros', 'in', 'cash']",222,Obj,222 euros in cash,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['222', 'euros', 'in', 'cash']",euros,Obj,222 euros in cash,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['222', 'euros', 'in', 'cash']",in,Obj,222 euros in cash,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['222', 'euros', 'in', 'cash']",cash,Obj,222 euros in cash,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['the', 'detainee']",the,Per,the detainee,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['the', 'detainee']",detainee,Per,the detainee,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['of', 'ammunition']",of,Obj,of ammunition,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['of', 'ammunition']",ammunition,Obj,of ammunition,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,['heroin'],heroin,Obj,heroin,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,['cocaine'],cocaine,Obj,cocaine,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['around', '599', 'individual', 'doses']",around,Obj,around 599 individual doses,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['around', '599', 'individual', 'doses']",599,Obj,around 599 individual doses,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['around', '599', 'individual', 'doses']",individual,Obj,around 599 individual doses,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['around', '599', 'individual', 'doses']",doses,Obj,around 599 individual doses,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['the', 'psp']",the,Org,the PSP,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['the', 'psp']",psp,Org,the PSP,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', 'speaker']",a,Obj,a speaker,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', 'speaker']",speaker,Obj,a speaker,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['prevention', 'and', 'immediate', 'reaction', 'teams']",prevention,Fac,Prevention and Immediate Reaction Teams,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['prevention', 'and', 'immediate', 'reaction', 'teams']",and,Fac,Prevention and Immediate Reaction Teams,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['prevention', 'and', 'immediate', 'reaction', 'teams']",immediate,Fac,Prevention and Immediate Reaction Teams,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['prevention', 'and', 'immediate', 'reaction', 'teams']",reaction,Fac,Prevention and Immediate Reaction Teams,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['prevention', 'and', 'immediate', 'reaction', 'teams']",teams,Fac,Prevention and Immediate Reaction Teams,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['that', 'police', 'force']",that,Org,that police force,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['that', 'police', 'force']",police,Org,that police force,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['that', 'police', 'force']",force,Org,that police force,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['tablet', 'a', 'speaker']",tablet,Obj,"tablet, a speaker",Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['tablet', 'a', 'speaker']",a,Obj,"tablet, a speaker",Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['tablet', 'a', 'speaker']",speaker,Obj,"tablet, a speaker",Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', 'firearm']",a,Obj,A firearm,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', 'firearm']",firearm,Obj,A firearm,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['judicial', 'authorities']",judicial,Org,,,fp
qwen25_14b,participants,lusa_2,cls_exp,"['judicial', 'authorities']",authorities,Org,,,fp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",police,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",intervention,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",and,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",surveillance,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",squadron,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",of,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",the,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",2nd,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",division,Org,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen25_14b,participants,lusa_2,cls_exp,['epri'],epri,Fac,EPRI,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['around', '235', 'individual', 'doses']",around,Obj,around 235 individual doses,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['around', '235', 'individual', 'doses']",235,Obj,around 235 individual doses,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['around', '235', 'individual', 'doses']",individual,Obj,around 235 individual doses,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['around', '235', 'individual', 'doses']",doses,Obj,around 235 individual doses,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,['drug'],drug,Obj,drug,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', 'firearm']",a,Obj,A firearm,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', 'firearm']",firearm,Obj,A firearm,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,['unemployed'],unemployed,Per,unemployed,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,['wednesday'],wednesday,Obj,Wednesday,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,['porto'],porto,Pl_civil,Porto,Pl_civil,tp
qwen25_14b,participants,lusa_2,cls_exp,"['pasteleira', 'nova', 'neighborhood']",pasteleira,Pl_civil,Pasteleira Nova neighborhood,Pl_civil,tp
qwen25_14b,participants,lusa_2,cls_exp,"['pasteleira', 'nova', 'neighborhood']",nova,Pl_civil,Pasteleira Nova neighborhood,Pl_civil,tp
qwen25_14b,participants,lusa_2,cls_exp,"['pasteleira', 'nova', 'neighborhood']",neighborhood,Pl_civil,Pasteleira Nova neighborhood,Pl_civil,tp
qwen25_14b,participants,lusa_2,cls_exp,['statement'],statement,Obj,statement,Obj,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', '20', 'year', 'old', 'man']",a,Per,A 20-year-old man,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', '20', 'year', 'old', 'man']",20,Per,A 20-year-old man,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', '20', 'year', 'old', 'man']",year,Per,A 20-year-old man,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', '20', 'year', 'old', 'man']",old,Per,A 20-year-old man,Per,tp
qwen25_14b,participants,lusa_2,cls_exp,"['a', '20', 'year', 'old', 'man']",man,Per,A 20-year-old man,Per,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves', 'fire', 'department']",the,Org,the Vila das Aves Fire Department to Hospital,Org,fn
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves', 'fire', 'department']",vila,Org,the Vila das Aves Fire Department to Hospital,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves', 'fire', 'department']",das,Org,the Vila das Aves Fire Department to Hospital,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves', 'fire', 'department']",aves,Org,the Vila das Aves Fire Department to Hospital,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves', 'fire', 'department']",fire,Org,the Vila das Aves Fire Department to Hospital,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves', 'fire', 'department']",department,Org,the Vila das Aves Fire Department to Hospital,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves', 'fire', 'department']",to,Org,the Vila das Aves Fire Department to Hospital,Org,fn
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves', 'fire', 'department']",hospital,Org,the Vila das Aves Fire Department to Hospital,Org,fn
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",the,Fac,the Santo Tirso Immediate Life Support Ambulance,Org,fn
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",santo,Fac,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",tirso,Fac,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",immediate,Fac,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",life,Fac,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",support,Fac,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",ambulance,Fac,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['civil', 'protection']",civil,Org,Civil Protection,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['civil', 'protection']",protection,Org,Civil Protection,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,['porto'],porto,Pl_civil,Porto,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso']",municipality,Pl_civil,municipality of Santo Tirso,Pl_civil,fn
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso']",of,Pl_civil,municipality of Santo Tirso,Pl_civil,fn
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso']",santo,Pl_civil,municipality of Santo Tirso,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['santo', 'tirso']",tirso,Pl_civil,municipality of Santo Tirso,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['rua', 'luís', 'gonzaga', 'mendes', 'de', 'carvalho']",rua,Pl_civil,Rua Luís Gonzaga Mendes de Carvalho,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['rua', 'luís', 'gonzaga', 'mendes', 'de', 'carvalho']",luís,Pl_civil,Rua Luís Gonzaga Mendes de Carvalho,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['rua', 'luís', 'gonzaga', 'mendes', 'de', 'carvalho']",gonzaga,Pl_civil,Rua Luís Gonzaga Mendes de Carvalho,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['rua', 'luís', 'gonzaga', 'mendes', 'de', 'carvalho']",mendes,Pl_civil,Rua Luís Gonzaga Mendes de Carvalho,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['rua', 'luís', 'gonzaga', 'mendes', 'de', 'carvalho']",de,Pl_civil,Rua Luís Gonzaga Mendes de Carvalho,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['rua', 'luís', 'gonzaga', 'mendes', 'de', 'carvalho']",carvalho,Pl_civil,Rua Luís Gonzaga Mendes de Carvalho,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['14', 'year', 'old', 'boy']",a,Per,A 14-year-old boy,Per,fn
qwen25_14b,participants,lusa_20,cls_exp,"['14', 'year', 'old', 'boy']",14,Per,A 14-year-old boy,Per,tp
qwen25_14b,participants,lusa_20,cls_exp,"['14', 'year', 'old', 'boy']",year,Per,A 14-year-old boy,Per,tp
qwen25_14b,participants,lusa_20,cls_exp,"['14', 'year', 'old', 'boy']",old,Per,A 14-year-old boy,Per,tp
qwen25_14b,participants,lusa_20,cls_exp,"['14', 'year', 'old', 'boy']",boy,Per,A 14-year-old boy,Per,tp
qwen25_14b,participants,lusa_20,cls_exp,"['hospital', 'são', 'joão']",hospital,Fac,Hospital,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['hospital', 'são', 'joão']",são,Fac,Hospital,Org,fp
qwen25_14b,participants,lusa_20,cls_exp,"['hospital', 'são', 'joão']",joão,Fac,Hospital,Org,fp
qwen25_14b,participants,lusa_20,cls_exp,"['local', 'gnr']",the,Org,the local GNR,Org,fn
qwen25_14b,participants,lusa_20,cls_exp,"['local', 'gnr']",local,Org,the local GNR,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['local', 'gnr']",gnr,Org,the local GNR,Org,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",the,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,fn
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",vila,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",nova,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",de,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",famalicão,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",emergency,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",and,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",resuscitation,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",medical,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'nova', 'de', 'famalicão', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",vehicle,Fac,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves']",vila,Pl_civil,Vila das Aves,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves']",das,Pl_civil,Vila das Aves,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,"['vila', 'das', 'aves']",aves,Pl_civil,Vila das Aves,Pl_civil,tp
qwen25_14b,participants,lusa_20,cls_exp,['lusa'],lusa,Org,Lusa,Org,tp
qwen25_14b,participants,lusa_3,cls_exp,"['rubber', 'bullets']",rubber,Obj,rubber bullets,Obj,tp
qwen25_14b,participants,lusa_3,cls_exp,"['rubber', 'bullets']",bullets,Obj,rubber bullets,Obj,tp
qwen25_14b,participants,lusa_3,cls_exp,"['a', 'man']",a,Per,a man,Per,tp
qwen25_14b,participants,lusa_3,cls_exp,"['a', 'man']",man,Per,a man,Per,tp
qwen25_14b,participants,lusa_3,cls_exp,"['52', 'year', 'old', 'man']",52,Per,,,fp
qwen25_14b,participants,lusa_3,cls_exp,"['52', 'year', 'old', 'man']",year,Per,,,fp
qwen25_14b,participants,lusa_3,cls_exp,"['52', 'year', 'old', 'man']",old,Per,,,fp
qwen25_14b,participants,lusa_3,cls_exp,"['52', 'year', 'old', 'man']",man,Per,,,fp
qwen25_14b,participants,lusa_3,cls_exp,['military'],the,Per,the military,Per,fn
